"DevelopmentRegion","RegionalDistrict","Municipality","Statistics","date","values"
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FARM TOTAL (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average ($ mean)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Average of Foreign Involvement Transactions ($ mean)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median ($ median)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum ($ sum)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","Foreign Involvement Transactions (count)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","OTHER/UNKNOWN TOTAL (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid ($ sum)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-01 (Jan)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-02 (Feb)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-03 (Mar)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-04 (Apr)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-05 (May)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-06 (Jun)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-07 (Jul)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-08 (Aug)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-09 (Sep)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","PTT Paid Median ($ median)","2017-10 (Oct)",NA
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RECREATIONAL TOTAL (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - ACREAGE (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - COMMERCE (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - FARM (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-02 (Feb)",2
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-01 (Jan)",3
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-06 (Jun)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-07 (Jul)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-08 (Aug)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - OTHER (count)","2017-10 (Oct)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-03 (Mar)",1
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-04 (Apr)",1
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-05 (May)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-06 (Jun)",3
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-07 (Jul)",1
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-08 (Aug)",2
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-09 (Sep)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-10 (Oct)",2
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-01 (Jan)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-02 (Feb)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-03 (Mar)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-04 (Apr)",0
"Mainland/Southwest","METRO VANCOUVER","UNIVERSITY ENDOWMENT LANDS","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-05 (May)",0
